seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,gs,mp,fg_per_36_min,fga_per_36_min,fg_percent,x3p_per_36_min,x3pa_per_36_min,x3p_percent,x2p_per_36_min,x2pa_per_36_min,x2p_percent,ft_per_36_min,fta_per_36_min,ft_percent,orb_per_36_min,drb_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,pts_per_36_min
6312,1975,1517,Kevin Joyce,NA,SG,23,2,ABA,INA,81,NA,2828,6.7,15.8,0.426,0.1,0.5,0.19,6.6,15.3,0.434,1.8,2.3,0.789,0.8,1.3,2.1,4.1,1.4,0.3,1.9,3.3,15.4
6313,1975,1518,Kevin Kunnert,NA,C,23,2,NBA,HOU,75,NA,1801,6.9,13.5,0.512,NA,NA,NA,6.9,13.5,0.512,2.3,3.4,0.686,4.3,8.3,12.6,2.2,0.7,1.7,NA,4.5,16.2
6314,1975,1459,Kevin Porter,NA,PG,24,3,NBA,WSB,81,NA,2589,5.6,11.5,0.491,NA,NA,NA,5.6,11.5,0.491,1.8,2.6,0.704,0.8,1.3,2.1,9,2.1,0.2,NA,4.4,13.1
6315,1975,1593,Kevin Restani,NA,PF,23,1,NBA,MIL,76,NA,1755,3.9,8.8,0.44,NA,NA,NA,3.9,8.8,0.44,0.7,1,0.714,2.7,5.6,8.3,2.4,0.7,0.4,NA,3.5,8.4
6316,1975,1594,Kevin Stacom,NA,SG,23,1,NBA,BOS,61,NA,447,5.8,12.8,0.453,NA,NA,NA,5.8,12.8,0.453,2.3,2.7,0.879,2.4,2,4.4,3.9,0.9,0.2,NA,5.2,13.9
6317,1975,1460,LaRue Martin,NA,C,24,3,NBA,POR,81,NA,1372,6.2,13.7,0.452,NA,NA,NA,6.2,13.7,0.452,2.6,3.7,0.697,3.6,7.1,10.7,1.8,0.9,1.3,NA,6.3,15
6318,1975,1205,Lamar Green,1947,C,27,6,NBA,NOJ,15,NA,280,3.1,9,0.343,NA,NA,NA,3.1,9,0.343,1.2,2.6,0.45,3.6,10.4,14,2.1,0.5,0.6,NA,4.9,7.3
6319,1975,1205,Lamar Green,1947,PF,27,6,ABA,VIR,51,NA,856,4.8,11.4,0.426,0,0,NA,4.8,11.4,0.426,1.7,2.3,0.741,3.6,7.1,10.7,2,0.5,1.1,2.5,5.8,11.4
6320,1975,1519,Larry Finch,NA,SG,23,2,ABA,MMS,63,NA,1888,5,11.3,0.445,0.4,1,0.377,4.7,10.3,0.452,2.2,2.5,0.865,0.8,1.9,2.7,3.6,1,0.1,1.7,3.1,12.6
6321,1975,1520,Larry Kenon,1952,PF,22,2,ABA,NYA,84,NA,3165,7.7,15.1,0.509,0,0,0.5,7.7,15.1,0.509,2.5,3.2,0.77,3.2,7.1,10.2,1.4,1.2,0.3,2.3,2.6,17.9
6322,1975,1521,Larry McNeill,NA,PF,24,2,NBA,KCO,80,NA,1749,6.1,13.3,0.459,NA,NA,NA,6.1,13.3,0.459,3.9,5,0.784,3.1,7.2,10.2,1.5,1.4,0.6,NA,4.7,16.1
6323,1975,1123,Larry Miller,NA,SG,28,7,ABA,UTS,5,NA,26,4.2,12.5,0.333,0,0,NA,4.2,12.5,0.333,4.2,4.2,1,1.4,0,1.4,5.5,1.4,0,2.8,0,12.5
6324,1975,1384,Larry Steele,NA,SG,25,4,NBA,POR,76,NA,2389,4,7.3,0.548,NA,NA,NA,4,7.3,0.548,1.8,2.2,0.836,1.3,2.1,3.4,4.3,2.8,0.2,NA,3.8,9.8
6325,1975,1124,Lee Davis,NA,PF,29,7,ABA,SDA,75,NA,1838,7.6,14.4,0.528,0.1,0.3,0.25,7.5,14,0.534,2.2,3.3,0.669,3.5,6.2,9.6,2.2,0.8,0.8,1.8,3.5,17.5
6326,1975,1208,Lee Winfield,NA,PG,27,6,NBA,BUF,68,NA,1259,4.7,8.9,0.526,NA,NA,NA,4.7,8.9,0.526,1.4,1.9,0.721,1.3,2.3,3.6,3.8,1.2,0.9,NA,3,10.8
6327,1975,1595,Len Elmore,1952,C,22,1,ABA,INA,77,NA,1414,5.6,13.3,0.417,0,0,1,5.5,13.3,0.416,1.8,2.4,0.774,3.8,6.3,10.1,0.9,1.7,2.3,2.1,6.1,13
6328,1975,1596,Len Kosmalski,NA,C,23,1,NBA,KCO,67,NA,413,2.9,7.2,0.398,NA,NA,NA,2.9,7.2,0.398,2.1,2.5,0.828,2.7,7.7,10.4,3.6,0.5,0.5,NA,5.6,7.8
6329,1975,712,Lenny Wilkens,NA,PG,37,15,NBA,POR,65,NA,1161,4.2,9.5,0.439,NA,NA,NA,4.2,9.5,0.439,4.7,6.1,0.768,1.2,2.5,3.7,7.3,2.4,0.3,NA,3,13
6330,1975,1597,Leon Benbow,NA,SG,24,1,NBA,CHI,39,NA,252,5,13.4,0.372,NA,NA,NA,5,13.4,0.372,2.1,2.6,0.833,2,3.4,5.4,3.6,1.6,0.9,NA,5.9,12.1
6331,1975,1598,Leonard Gray,NA,PF,23,1,NBA,SEA,75,NA,2280,6,12.2,0.489,NA,NA,NA,6,12.2,0.489,1.6,2.3,0.722,2.1,5.4,7.5,2.6,1,0.4,NA,4.6,13.6
6332,1975,783,Leroy Ellis,NA,PF,34,13,NBA,PHI,82,NA,2183,4.7,10.3,0.461,NA,NA,NA,4.7,10.3,0.461,1.2,1.6,0.727,3.2,6.4,9.6,1.9,0.7,0.9,NA,2.9,10.7
6333,1975,1599,Lionel Billingy,NA,PF,22,1,ABA,VIR,46,NA,1022,5.3,12.4,0.427,0,0.1,0,5.3,12.3,0.43,3.3,5,0.65,3.8,6.1,9.9,1.7,1.4,0.4,4.3,3.9,13.8
6334,1975,1600,Lloyd Batts,NA,SG,23,1,ABA,VIR,58,NA,1317,6.8,18.6,0.366,1.1,4,0.286,5.7,14.6,0.388,1.6,2.6,0.617,1.9,3.4,5.4,2.9,2,0.2,2.4,2.8,16.3
6335,1975,1461,Lloyd Neal,NA,PF,24,3,NBA,POR,82,NA,2278,6.5,13.7,0.471,NA,NA,NA,6.5,13.7,0.471,3,4.7,0.641,2.9,7.9,10.9,2.2,0.7,1.4,NA,3.8,15.9
6336,1975,887,Lou Hudson,NA,SG,30,9,NBA,ATL,11,NA,380,9.2,21.3,0.431,NA,NA,NA,9.2,21.3,0.431,4.5,5.4,0.842,1.3,3.1,4.5,3.8,1.2,0.2,NA,3.1,22.9
6337,1975,1008,Louie Dampier,1944,PG,30,8,ABA,KEN,83,NA,2879,7.5,14.9,0.5,0.5,1.2,0.396,7,13.7,0.51,2,2.5,0.809,0.5,2.1,2.6,5.6,1.2,0.7,1.8,1.8,17.4
6338,1975,1522,Louie Nelson,NA,PG,23,2,NBA,NOJ,72,NA,1898,5.8,12.9,0.452,NA,NA,NA,5.8,12.9,0.452,3.6,4.7,0.768,1.4,2.3,3.7,3.4,1.2,0.1,NA,3.5,15.3
6339,1975,1210,Lucius Allen,NA,PG,27,6,NBA,TOT,66,NA,2353,7.8,17.9,0.437,NA,NA,NA,7.8,17.9,0.437,3.6,4.7,0.778,1.4,2.9,4.3,5.7,2.1,0.4,NA,3.3,19.3
6340,1975,1210,Lucius Allen,NA,PG,27,6,NBA,MIL,10,NA,342,7.2,17.3,0.415,NA,NA,NA,7.2,17.3,0.415,3.3,3.9,0.838,0.9,2.3,3.3,5.6,1.5,0.1,NA,2.4,17.6
6341,1975,1210,Lucius Allen,NA,PG,27,6,NBA,LAL,56,NA,2011,7.9,18,0.44,NA,NA,NA,7.9,18,0.44,3.7,4.8,0.77,1.5,3,4.4,5.7,2.2,0.5,NA,3.5,19.6
6342,1975,1523,Luke Witte,NA,C,24,2,NBA,CLE,39,NA,271,4.4,12.8,0.344,NA,NA,NA,4.4,12.8,0.344,2.5,4.1,0.613,5,7.2,12.2,2,0.5,2.9,NA,5.6,11.3
6343,1975,1214,Mack Calvin,1947,PG,27,6,ABA,DNA,74,NA,2463,7.1,14.6,0.485,0,0.2,0.188,7,14.3,0.49,6.9,7.7,0.896,0.5,2.5,3.1,8.3,2,0.1,4.1,3,21.1
6344,1975,1386,Marv Roberts,1950,SF,25,4,ABA,KEN,83,NA,1370,5.3,12.3,0.43,0,0,0,5.3,12.2,0.431,3.3,4.3,0.774,2.4,4.1,6.5,2.7,0.7,0.1,2.6,5.3,13.9
6345,1975,1601,Marvin Barnes,1952,PF,22,1,ABA,SSL,77,NA,3076,9.1,18.3,0.498,0,0,0,9.1,18.2,0.499,3.5,5.1,0.67,4.9,9.2,14.1,2.9,1.1,1.6,3.6,3.8,21.6
6346,1975,888,Matt Guokas,1944,SG,30,9,NBA,CHI,82,NA,2089,4.4,8.6,0.51,NA,NA,NA,4.4,8.6,0.51,1.3,1.8,0.757,0.4,2,2.4,3.1,0.8,0.3,NA,2.7,10.1
6347,1975,1602,Maurice Lucas,1952,C,22,1,ABA,SSL,80,NA,2464,6.4,13.7,0.467,0,0.1,0.222,6.4,13.6,0.47,2.6,3.3,0.786,4.1,7.8,11.9,4.2,1.3,0.9,3,4.4,15.5
6348,1975,833,Mel Counts,NA,C,33,11,NBA,NOJ,75,NA,1421,5.5,12.5,0.438,NA,NA,NA,5.5,12.5,0.438,2.2,2.9,0.761,2.6,8.6,11.2,4.6,1.2,1.1,NA,5,13.2
6349,1975,1013,Mel Daniels,1944,C,30,8,ABA,MMS,71,NA,1646,6.3,14.1,0.45,0,0,NA,6.3,14.1,0.45,2.5,4,0.634,4.1,9.9,14,2.7,0.9,2.2,3.1,5.4,15.2
6350,1975,1525,Mel Davis,NA,PF,24,2,NBA,NYK,62,NA,903,6.1,15.7,0.39,NA,NA,NA,6.1,15.7,0.39,1.9,2.8,0.686,2.8,10,12.8,2.2,0.6,0.3,NA,4.2,14.2
6351,1975,1387,Mickey Davis,1950,SF,24,4,NBA,MIL,75,NA,1077,5.8,12.1,0.479,NA,NA,NA,5.8,12.1,0.479,2.6,2.9,0.886,2.3,5.6,7.9,2.6,1,0.2,NA,3.4,14.2
6352,1975,1603,Mickey Johnson,NA,PF,22,1,NBA,CHI,38,NA,291,6.6,14.6,0.449,NA,NA,NA,6.6,14.6,0.449,4.6,7.2,0.638,4,7.7,11.6,2.5,1.2,1.4,NA,7.1,17.7
6353,1975,1526,Mike Bantom,NA,SF,23,2,NBA,PHO,82,NA,2239,6.7,14.6,0.461,NA,NA,NA,6.7,14.6,0.461,3,4.2,0.714,3.4,5.5,8.9,2.6,1,0.8,NA,4.4,16.4
6354,1975,1463,Mike Barr,1950,SG,24,3,ABA,SSL,54,NA,1341,3.7,7.2,0.506,0,0.1,0,3.7,7.2,0.509,0.8,1.1,0.683,0.5,2,2.6,4.7,1.8,0.4,2.7,3.1,8.1
6355,1975,1527,Mike D'Antoni,1951,SG,23,2,NBA,KCO,67,NA,759,3.3,8.2,0.399,NA,NA,NA,3.3,8.2,0.399,1.3,1.7,0.778,0.6,3,3.7,5.1,3.2,0.6,NA,5,7.9
6356,1975,1388,Mike Gale,1950,PG,24,4,ABA,NYA,72,NA,1624,5.1,10.9,0.463,0.2,0.5,0.304,4.9,10.4,0.471,1.6,2,0.791,2.2,3.1,5.2,3.7,2,1,2.5,2.9,11.9
6357,1975,1528,Mike Green,1951,C,23,2,ABA,DNA,81,NA,2557,8.3,15.4,0.542,0,0.1,0,8.3,15.4,0.544,3.2,4.3,0.738,4,6.6,10.5,1.4,1.2,2.4,2.9,3.8,19.9
6358,1975,1464,Mike Jackson,NA,PF,25,3,ABA,VIR,82,NA,2023,6.8,12.9,0.528,0,0.1,0.333,6.8,12.8,0.528,4.1,5.2,0.786,3.3,4.9,8.1,1.5,0.8,0.3,3.8,5.5,17.7
6359,1975,1390,Mike Newlin,NA,SG,26,4,NBA,HOU,79,NA,2709,5.8,12,0.482,NA,NA,NA,5.8,12,0.482,3.5,4.1,0.869,0.7,2.7,3.5,5.4,1.5,0.1,NA,3.8,15.1
6360,1975,1130,Mike Riordan,NA,SF,29,7,NBA,WSB,74,NA,2191,8.5,17.4,0.492,NA,NA,NA,8.5,17.4,0.492,1.6,1.9,0.838,1.5,3.2,4.7,3.3,1.2,0.1,NA,3.9,18.7
6361,1975,1604,Mike Sojourner,NA,C,21,1,NBA,ATL,73,NA,2129,6.4,13.1,0.488,NA,NA,NA,6.4,13.1,0.488,1.6,2.5,0.651,3.3,7.5,10.9,1.6,0.6,1,NA,3.7,14.4
6362,1975,1310,Milt Williams,1945,PG,29,4,ABA,SSL,4,NA,95,4.2,7.2,0.579,0,0,NA,4.2,7.2,0.579,0,0,NA,1.5,3.4,4.9,4.5,3.8,0,3.8,3.8,8.3
6363,1975,1605,Moses Malone,1955,C,19,1,ABA,UTS,83,NA,3205,6.6,11.6,0.571,0,0,0,6.6,11.6,0.572,4.2,6.6,0.635,5.1,8.5,13.6,0.9,1,1.4,3.6,3.2,17.5
6364,1975,1530,Nate Hawthorne,NA,SG,25,2,NBA,PHO,50,NA,618,6.9,16.7,0.411,NA,NA,NA,6.9,16.7,0.411,3.6,5.5,0.649,2,3.4,5.4,2.3,1.7,1.2,NA,5.5,17.3
6365,1975,809,Nate Thurmond,NA,C,33,12,NBA,CHI,80,NA,2756,3.3,9,0.364,NA,NA,NA,3.3,9,0.364,1.7,2.9,0.589,3.4,8.4,11.8,4.3,0.6,2.5,NA,3.5,8.3
6366,1975,1392,Nate Williams,NA,SG,24,4,NBA,TOT,85,NA,1945,8.8,18.3,0.48,NA,NA,NA,8.8,18.3,0.48,3.4,4.1,0.823,1.9,4.3,6.2,2.7,1.8,0.6,NA,4.6,20.9
6367,1975,1392,Nate Williams,NA,SG,24,4,NBA,KCO,50,NA,1131,8.4,18.6,0.454,NA,NA,NA,8.4,18.6,0.454,3.1,3.8,0.822,1.8,3.9,5.7,2.5,1.7,0.8,NA,4.8,20
6368,1975,1392,Nate Williams,NA,SG,24,4,NBA,NOJ,35,NA,814,9.2,17.9,0.517,NA,NA,NA,9.2,17.9,0.517,3.7,4.5,0.824,1.9,5,7,3,1.9,0.3,NA,4.4,22.2
6369,1975,1218,Neal Walk,NA,C,26,6,NBA,TOT,67,NA,1125,6.3,15.1,0.419,NA,NA,NA,6.3,15.1,0.419,2.8,3.4,0.819,2.9,7.9,10.8,3.9,1.2,0.7,NA,5.7,15.4
6370,1975,1218,Neal Walk,NA,C,26,6,NBA,NOJ,37,NA,851,6.4,15.1,0.422,NA,NA,NA,6.4,15.1,0.422,2.7,3.4,0.8,3.1,8,11.1,4.3,1.3,0.8,NA,5.2,15.5
6371,1975,1218,Neal Walk,NA,C,26,6,NBA,NYK,30,NA,274,6.2,15.1,0.409,NA,NA,NA,6.2,15.1,0.409,2.9,3.3,0.88,2.4,7.8,10.1,2.9,0.9,0.4,NA,7.2,15.2
6372,1975,1531,Nick Weatherspoon,NA,SF,24,2,NBA,WSB,82,NA,1347,6.8,15,0.456,NA,NA,NA,6.8,15,0.456,2.8,3.7,0.746,3.5,5.7,9.2,1.4,1.7,0.6,NA,5.7,16.4
6373,1975,1219,Norm Van Lier,NA,PG,27,6,NBA,CHI,70,NA,2590,5.7,13.5,0.42,NA,NA,NA,5.7,13.5,0.42,3.3,4.1,0.792,1.2,3.4,4.6,5.6,1.9,0.2,NA,3.4,14.6
6374,1975,1466,Ollie Johnson,NA,SF,25,3,NBA,TOT,73,NA,1667,4.4,9.3,0.473,NA,NA,NA,4.4,9.3,0.473,2.1,2.5,0.833,1.9,3.4,5.2,2.4,1.3,0.7,NA,3.7,10.8
6375,1975,1466,Ollie Johnson,NA,SF,25,3,NBA,NOJ,43,NA,1159,4.3,9.3,0.465,NA,NA,NA,4.3,9.3,0.465,1.9,2.4,0.805,1.9,3.6,5.5,2.5,1.3,0.6,NA,3.2,10.6
6376,1975,1466,Ollie Johnson,NA,SF,25,3,NBA,KCO,30,NA,508,4.5,9.2,0.492,NA,NA,NA,4.5,9.2,0.492,2.3,2.6,0.892,1.9,2.8,4.7,2.1,1.2,0.9,NA,4.9,11.4
6377,1975,1131,Otto Moore,NA,C,28,7,NBA,TOT,42,NA,1066,4,8.8,0.45,NA,NA,NA,4,8.8,0.45,1.6,2.3,0.667,3.1,8,11.1,2.8,0.7,1.4,NA,5,9.5
6378,1975,1131,Otto Moore,NA,C,28,7,NBA,DET,2,NA,11,3.3,13.1,0.25,NA,NA,NA,3.3,13.1,0.25,3.3,6.5,0.5,0,6.5,6.5,3.3,0,3.3,NA,6.5,9.8
6379,1975,1131,Otto Moore,NA,C,28,7,NBA,NOJ,40,NA,1055,4,8.8,0.453,NA,NA,NA,4,8.8,0.453,1.5,2.3,0.672,3.1,8.1,11.2,2.8,0.7,1.3,NA,5,9.5
6380,1975,1606,Owen Wells,NA,SF,24,1,NBA,HOU,33,NA,214,7.1,16.8,0.42,NA,NA,NA,7.1,16.8,0.42,2.5,3.7,0.682,2,3.9,5.9,3.7,1.5,0.5,NA,6.4,16.7
6381,1975,1018,Pat Riley,NA,SF,29,8,NBA,LAL,46,NA,1016,7.8,18.5,0.419,NA,NA,NA,7.8,18.5,0.419,2.4,3.3,0.742,0.9,2.1,3,4.3,1.3,0.1,NA,4.5,18
6382,1975,1532,Patrick McFarland,NA,SG,23,2,ABA,DNA,70,NA,945,7.6,16.2,0.472,0.1,0.6,0.125,7.5,15.5,0.485,2,2.5,0.788,1.4,3.2,4.6,4.4,1.8,0.2,4.1,2.3,17.3
6383,1975,1313,Paul Ruffner,1948,C,26,4,NBA,BUF,22,NA,103,7.7,16.4,0.468,NA,NA,NA,7.7,16.4,0.468,0.3,1.7,0.2,4.2,3.5,7.7,2.4,1,1,NA,7.7,15.7
6384,1975,834,Paul Silas,NA,PF,31,11,NBA,BOS,82,NA,2661,4.2,10.1,0.417,NA,NA,NA,4.2,10.1,0.417,3.3,4.7,0.709,4.7,9.2,13.9,3,0.8,0.3,NA,3.1,11.7
6385,1975,1469,Paul Westphal,NA,SG,24,3,NBA,BOS,82,NA,1581,7.8,15.3,0.51,NA,NA,NA,7.8,15.3,0.51,2.7,3.6,0.763,1,2.7,3.7,5.4,1.8,0.8,NA,4.4,18.3
6386,1975,1607,Perry Warbington,NA,PG,22,1,NBA,PHI,5,NA,70,2.1,10.8,0.19,NA,NA,NA,2.1,10.8,0.19,1,1,1,1,3.1,4.1,8.2,0,0,NA,8.2,5.1
6387,1975,1315,Pete Maravich,NA,SG,27,5,NBA,NOJ,79,NA,2853,8.3,19.7,0.419,NA,NA,NA,8.3,19.7,0.419,4.9,6.1,0.811,1.2,4.2,5.3,6.2,1.5,0.2,NA,2.9,21.5
6388,1975,1394,Phil Chenier,NA,SG,24,4,NBA,WSB,77,NA,2869,8.7,19.2,0.45,NA,NA,NA,8.7,19.2,0.45,3.8,4.6,0.825,0.9,2.7,3.7,3.1,2.2,0.7,NA,2,21.1
6389,1975,1533,Phil Hankinson,NA,SF,23,2,NBA,BOS,3,NA,24,9,16.5,0.545,NA,NA,NA,9,16.5,0.545,0,0,NA,1.5,9,10.5,3,1.5,0,NA,4.5,18
6390,1975,1021,Phil Jackson,NA,PF,29,7,NBA,NYK,78,NA,2285,5.1,11.2,0.455,NA,NA,NA,5.1,11.2,0.455,3,4,0.763,2.2,7.3,9.5,2.1,1.3,0.8,NA,5.2,13.2
6391,1975,1608,Phil Lumpkin,NA,PG,23,1,NBA,POR,48,NA,792,3.9,8.6,0.453,NA,NA,NA,3.9,8.6,0.453,1.4,1.8,0.769,0.5,2.2,2.7,8,0.9,0.1,NA,3.6,9.2
6392,1975,1609,Phil Smith,NA,SG,22,1,NBA,GSW,74,NA,1055,7.5,15.8,0.476,NA,NA,NA,7.5,15.8,0.476,4.3,5.4,0.804,1.7,3,4.8,4.6,2.1,0,NA,4.8,19.4
6393,1975,1317,Ralph Simpson,1949,SG,25,5,ABA,DNA,82,NA,2863,8.7,17.3,0.505,0,0.2,0.083,8.7,17.1,0.509,3.8,5.1,0.754,1.4,3.6,4.9,5.6,2.1,0.2,3.9,2.7,21.3
6394,1975,1396,Randy Denton,1949,C,25,4,ABA,UTS,75,NA,1482,7.3,14.5,0.503,0,0,NA,7.3,14.5,0.503,2.2,2.9,0.767,3.7,7.7,11.5,2.2,0.7,1,2.4,4.3,16.8
6395,1975,1397,Randy Smith,NA,SG,26,4,NBA,BUF,82,NA,3001,7.3,15.1,0.484,NA,NA,NA,7.3,15.1,0.484,2.8,3.5,0.8,1.1,3,4.1,6.4,1.6,0,NA,3,17.5
6396,1975,1026,Red Robbins,NA,C,30,8,ABA,TOT,57,NA,1777,6.2,13.1,0.474,0.1,0.2,0.3,6.2,12.9,0.476,3.3,3.8,0.866,3.1,5.3,8.4,2.3,0.6,0.6,2,2.1,15.8
6397,1975,1026,Red Robbins,NA,C,30,8,ABA,KEN,4,NA,29,14.9,26.1,0.571,0,0,NA,14.9,26.1,0.571,7.4,7.4,1,9.9,3.7,13.7,1.2,2.5,1.2,2.5,5,37.2
6398,1975,1026,Red Robbins,NA,C,30,8,ABA,VIR,53,NA,1748,6.1,12.9,0.47,0.1,0.2,0.3,6,12.7,0.473,3.2,3.7,0.862,3,5.3,8.3,2.3,0.6,0.6,2,2.1,15.4
6399,1975,1610,Reggie Royals,NA,C,24,1,ABA,SDA,2,NA,11,6.5,13.1,0.5,0,0,NA,6.5,13.1,0.5,0,0,NA,0,0,0,0,0,0,0,3.3,13.1
6400,1975,1220,Rich Jones,1946,PF,28,6,ABA,SAA,83,NA,3097,7.5,17.2,0.439,0.2,0.6,0.26,7.4,16.6,0.445,3.3,4.3,0.767,2.9,4.6,7.5,3.1,1,0.4,2.4,3.5,18.6
6401,1975,1139,Rick Adelman,NA,PG,28,7,NBA,TOT,58,NA,1074,4.1,9.8,0.423,NA,NA,NA,4.1,9.8,0.423,2.4,3.5,0.709,0.8,2.3,3.2,3.8,2.3,0.3,NA,3.4,10.7
6402,1975,1139,Rick Adelman,NA,PG,28,7,NBA,CHI,12,NA,340,4.6,11,0.413,NA,NA,NA,4.6,11,0.413,3,4.1,0.718,0.6,2.1,2.8,3.7,1.7,0.1,NA,3.3,12.1
6403,1975,1139,Rick Adelman,NA,PG,28,7,NBA,NOJ,28,NA,613,3.9,9.3,0.421,NA,NA,NA,3.9,9.3,0.421,2.4,3.5,0.695,0.8,2.5,3.2,4.1,2.8,0.4,NA,3.4,10.3
6404,1975,1139,Rick Adelman,NA,PG,28,7,NBA,KCO,18,NA,121,3.9,8.3,0.464,NA,NA,NA,3.9,8.3,0.464,1.2,1.5,0.8,1.8,2.4,4.2,2.4,2.1,0.3,NA,3.6,8.9
6405,1975,856,Rick Barry,1944,SF,30,9,NBA,GSW,80,NA,3235,11.4,24.7,0.464,NA,NA,NA,11.4,24.7,0.464,4.4,4.9,0.904,1,4.1,5.1,5.5,2.5,0.4,NA,2.5,27.3
6406,1975,1319,Rick Mount,NA,SG,28,5,ABA,MMS,26,NA,895,7.3,17.3,0.42,0.8,1.9,0.426,6.5,15.4,0.419,2.5,2.9,0.863,0.6,1.5,2.1,3.2,1.1,0.3,1.6,1.8,17.9
6407,1975,1221,Rick Roberson,NA,C,27,6,NBA,NOJ,16,NA,339,5.1,11.5,0.444,NA,NA,NA,5.1,11.5,0.444,2.4,4.2,0.575,4.1,8.4,12.5,2.4,0.7,0.8,NA,5.2,12.6
6408,1975,1611,Rod Derline,NA,SG,22,1,NBA,SEA,58,NA,666,7.7,17.9,0.428,NA,NA,NA,7.7,17.9,0.428,2.3,3,0.768,0.6,2.5,3.2,2.4,1.2,0.2,NA,2.5,17.7
6409,1975,1034,Roger Brown,1942,SF,32,8,ABA,TOT,56,NA,1272,5.1,11.9,0.43,1,2.8,0.35,4.1,9.1,0.455,2.5,3.2,0.781,1.6,3.3,4.9,3.2,1.3,0.6,2.7,2.8,13.8
6410,1975,1034,Roger Brown,1942,SF,32,8,ABA,MMS,7,NA,209,5.2,14.1,0.366,1.4,4.1,0.333,3.8,10,0.379,2.4,2.8,0.875,1.9,3.4,5.3,3.6,0.5,0.9,1.9,2.1,14.1
6411,1975,1034,Roger Brown,1942,SF,32,8,ABA,UTS,39,NA,930,5.1,11.3,0.447,0.9,2.5,0.375,4.1,8.9,0.467,2.8,3.6,0.766,1.3,3.3,4.6,3.1,1.4,0.6,2.7,2.6,13.9
6412,1975,1034,Roger Brown,1942,SF,32,8,ABA,INA,10,NA,133,5.4,12.5,0.435,0.8,3.2,0.25,4.6,9.2,0.5,0.8,1.1,0.75,3.2,3,6.2,3.5,1.9,0.3,3.8,5.1,12.5
6413,1975,1535,Ron Behagen,NA,PF,24,2,NBA,KCO,81,NA,2205,5.4,13.6,0.399,NA,NA,NA,5.4,13.6,0.399,3.2,4.3,0.754,2.4,7.3,9.7,2.5,1,0.7,NA,4.9,14.1
6414,1975,1141,Ron Boone,1946,SG,28,7,ABA,UTS,84,NA,3414,9.2,18.7,0.491,0.1,0.3,0.303,9.1,18.4,0.495,3.8,4.4,0.86,1.5,2.8,4.3,3.9,1.3,0.4,3.5,2.8,22.3
6415,1975,1472,Ron Riley,NA,PF,24,3,NBA,HOU,77,NA,1578,4.5,10.7,0.417,NA,NA,NA,4.5,10.7,0.417,1.6,2.2,0.732,3.1,5.5,8.7,3,1.3,0.5,NA,4.5,10.6
6416,1975,1142,Ron Williams,NA,PG,30,7,NBA,MIL,46,NA,526,4.2,11.3,0.376,NA,NA,NA,4.2,11.3,0.376,1.6,2,0.828,0.7,2.3,2.9,4.9,1.6,0.1,NA,4.8,10.1
6417,1975,1473,Ronald Thomas,NA,PF,24,3,ABA,KEN,79,NA,830,5,11.1,0.449,0,0.1,0.333,4.9,11,0.451,2.5,5.2,0.479,5.4,7.6,13,2,2.2,0.6,3.1,5.8,12.5
6418,1975,1537,Ronnie Robinson,NA,PF,23,2,ABA,MMS,10,NA,102,6.4,13.4,0.474,0,0,NA,6.4,13.4,0.474,1.4,2.1,0.667,3.5,6,9.5,1.4,1.8,0,2.5,4.9,14.1
6419,1975,1474,Rowland Garrett,NA,SF,24,3,NBA,CHI,70,NA,1183,6.9,14.4,0.481,NA,NA,NA,6.9,14.4,0.481,2.3,3,0.794,2.4,5.1,7.5,1.3,0.7,0.4,NA,3.8,16.2
6420,1975,1612,Roy McPipe,NA,SG,24,1,ABA,UTS,5,NA,44,6.5,19.6,0.333,1.6,3.3,0.5,4.9,16.4,0.3,2.5,3.3,0.75,1.6,2.5,4.1,0.8,0.8,0,8.2,4.1,17.2
6421,1975,1323,Rudy Tomjanovich,NA,PF,26,5,NBA,HOU,81,NA,3134,8,15.2,0.525,NA,NA,NA,8,15.2,0.525,3.3,4.2,0.79,2.1,4.9,7,2.7,0.9,0.3,NA,2.6,19.3
6422,1975,1475,Russ Lee,NA,SF,25,3,NBA,NOJ,15,NA,139,7.5,19.7,0.382,NA,NA,NA,7.5,19.7,0.382,1.8,3.6,0.5,3.9,4.1,8,1.8,2.8,0.8,NA,4.4,16.8
6423,1975,1324,Sam Lacey,NA,C,26,5,NBA,KCO,81,NA,3378,4.2,9.8,0.427,NA,NA,NA,4.2,9.8,0.427,1.5,2,0.754,2.4,9.8,12.2,4.6,1.5,1.8,NA,2.9,9.9
6424,1975,1478,Scott English,1950,SF,24,3,ABA,SDA,71,NA,1316,5.7,13.5,0.425,0,0.3,0.1,5.7,13.2,0.432,1.9,2.4,0.775,3.6,6.4,9.9,2.4,1.3,0.5,2.4,3.1,13.4
6425,1975,1613,Scott Wedman,NA,SF,22,1,NBA,KCO,80,NA,2554,5.3,11.4,0.465,NA,NA,NA,5.3,11.4,0.465,2,2.4,0.818,2.8,4.1,6.9,1.8,1.1,0.4,NA,3.8,12.5
